WS_nonfish,Fishery,Atmospheric,Hydrological,F_other,Total_Watershed
22.683197815023163,11.099323596765487,7.181871793577479,53.931718618972624,5.1038884036488605,33.78252141178865
21.02397222620532,16.890911147063147,11.600343821713558,45.73539018281713,4.749382783285129,37.91488337326847
19.76418813967603,15.748637269206666,11.962231279055949,42.64246399046729,9.882479136743964,35.5128254088827
18.532340883231164,18.56537731245698,13.628400141802341,47.933996064935684,1.3398856043835576,37.097718195688145
19.168783481192303,18.06352842710592,6.897453311334425,48.91047697185603,6.959757702500718,37.23231190829822
1.398826350489913,13.259717684932532,35.92516371262842,35.90323557766348,13.513056285194818,14.658544035422445
38.18112931941571,12.204675584598538,9.075084992224044,33.04650619829758,7.4926039770905035,50.38580490401425
25.26983347418585,16.45664497943789,5.42220942289315,44.55953102124721,8.291781078090864,41.72647845362374
50.44536120906677,10.257082200086828,8.38013980014891,27.773022572542793,3.144394142909191,60.702443409153595
19.68697052490423,19.315656702720126,14.64085686511447,40.776318875534,5.580197201765731,39.00262722762436
33.27362574708477,12.537107743955694,16.819832045464082,33.946630199018514,3.4228042920684465,45.810733491040466
12.17527945662759,15.051469604338378,17.61713458492215,40.754748467131606,14.40136726864551,27.226749060965968
14.789468248823917,15.010839348201383,12.494208867570055,40.6447342351299,17.060748639561595,29.800307597025302
36.10010542327543,13.559590592902932,10.973136366462086,30.999881717979147,8.367285740224299,49.65969601617836
23.991795947220247,15.989968142839919,15.249398502693385,43.295913740612704,1.4729236607686644,39.98176409006017
2.4860046446115414,17.833659982641755,15.937915386339398,48.28806395299921,15.454356085738882,20.319664627253296
11.561183303380274,14.57982899054655,19.626716235436742,39.4776908051722,14.754581307206172,26.141012293926824
26.390727918729603,22.98728271347542,15.12296155373238,10.79932888889853,24.699698857710594,49.37801063220502
12.306449587569578,12.12761050281128,8.092715299531019,58.67452178864241,8.798702928206861,24.434060090380857
14.721235842043066,17.382889293759593,10.661759340236319,47.067515626179805,10.166599795765123,32.10412513580266
19.778005072408934,15.409165886709838,12.056693046314415,41.72327993939895,11.032856281249812,35.187170959118774
20.67438861678242,22.418535484437967,25.177119740379055,31.3949529455628,0.33500322620024664,43.09292410122039
2.998254194588016,19.427000486876643,21.886366402145747,40.99663825534476,14.691740262001073,22.425254681464658
30.091028843588415,14.495201240657224,4.296223934781663,39.24854489777956,11.869000870520816,44.58623008424564
14.655423061340084,16.19719465336215,11.796287146431254,43.85701936910367,13.494076387636802,30.852617714702234
31.229399424695774,14.760592500573718,4.452935160279401,39.96714277078422,9.589930446859466,45.98999192526949
11.637370248324537,15.440579877510817,18.64168228564179,41.80833936064468,12.472027774792508,27.077950125835354
46.47445872407876,6.718572448073459,4.251878345110571,37.60273452510395,4.952355859058963,53.19303117215222
25.08570448454558,16.60668123151737,11.128127116809782,44.9657830268778,2.2137040488800728,41.69238571606295
29.104347038255042,12.998667858940511,9.226470983630772,35.19639297190046,13.4741208421287,42.10301489719555
14.01422098010774,15.893761029152435,15.636431501197753,43.03541447893582,11.420172337074879,29.907982009260174
16.571578275494016,18.441713919422213,8.80967060438683,40.69037260136392,15.486665465173692,35.01329219491623
2.782469521503731,17.783808846180055,8.0328417124516,64.36490345816684,7.035976539974528,20.566278367683786
20.25853295485256,14.494771447321348,10.625276407560408,39.24738114967012,15.374038253261597,34.75330440217391
32.898397334309536,12.750961742762007,3.5273023480764913,43.42852959315167,7.39480888815979,45.649359077071544
21.903835008345062,19.608893613899326,16.19107586082878,26.93324570672561,15.36295021298118,41.51272862224439
14.778634170809712,10.175080270367982,6.918978705850167,56.94823493166069,11.179071652593247,24.953714441177695
16.566827726375628,15.502808691949626,9.56677101055239,41.97683584281745,16.3867567283049,32.06963641832525
14.412648129576757,12.490699714599295,9.324003593710223,54.47958545035948,9.29306311175426,26.903347844176054
15.395702345922189,11.377503330046315,15.368026295113314,55.68293347005135,2.1758345338273792,26.773205675968505
2.3929495545626565,6.080990173659639,4.489292010157374,80.36707892514283,6.669689247257754,8.473939728222295
9.003622908439986,16.736805077465753,9.936122224939279,45.31811836359958,19.005330836209147,25.74042798590574
9.874448898086575,17.707741459663616,22.358092086752748,47.947115336935326,2.1126023029988454,27.582190357750193
3.47014164716438,17.036488009805577,24.51208252090608,46.1295675342428,8.851720587830602,20.506629656969956
25.033798929160625,14.647540026668992,11.391558489490212,39.66103145682681,9.266071011890403,39.68133895582962
11.975050691593859,17.61940696137024,20.82558414426775,47.70793269540251,1.8720255913815078,29.594457652964103
53.880869550934534,16.514334081689757,18.193634784044608,7.7968098496537035,3.6143516488734733,70.39520363262429
19.56376510133226,15.940302903077216,11.444664953599922,43.16143555294754,9.889831161618444,35.504068004409476
5.97357784721315,16.040662711111516,16.727281051202283,43.43317903316349,17.82529940437901,22.014240558324666
19.642129417889134,16.804030838999168,18.488766835030006,44.525857884985385,0.5392150061461822,36.446160256888305
9.201717095539792,11.197678562036474,8.581692160555965,59.22978389971675,11.789128512158927,20.399395657576264
18.717241999740104,13.252127661233242,18.407404083195384,35.8826841288777,13.740542282500806,31.969369660973346
11.431814228765115,16.373291983063464,11.667015610832458,44.33383675414107,16.19404151928892,27.80510621182858
6.363123762530147,9.693175785706556,11.926001574675784,67.79500568381707,4.222693008387796,16.0562995482367
23.484372652510764,15.918824328627787,8.478140095690229,43.10327818213062,9.015384811108483,39.40319698113855
30.703765113694494,26.81882538830129,15.066926773066829,14.921327507927376,12.489154980919956,57.52259050199578
