hylak_id,ACR_CR,ACR_EN,ACR_VU,ACR_NT,CNEI_CR,CNEI_EN,CNEI_VU,CNEI_NT,sp_count_CR,sp_count_EN,sp_count_VU,sp_count_NT,exposure_scenario
92340.0,0.0,220.973984425,265.16878131,441.94796885000005,0.0,110.4869922125,88.38959376999999,88.38959377,0.0,2.0,3.0,5.0,S0_baseline
92360.0,91.32349185,182.6469837,273.97047555,547.9409511,91.32349185,91.32349185,91.32349185,91.32349185,1.0,2.0,3.0,6.0,S0_baseline
92376.0,41.82138039,97.58322091,209.10690195,278.8092026,41.82138039,32.52774030333333,29.87241456428572,34.851150325,1.0,3.0,7.0,8.0,S0_baseline
92385.0,12.16302898,42.57060143,79.05968837,91.22271735,12.16302898,14.190200476666666,13.176614728333334,13.031816764285711,1.0,3.0,6.0,7.0,S0_baseline
92398.0,3179.90105,14309.554725,12719.6042,12719.6042,3179.90105,3577.38868125,3179.90105,3179.90105,1.0,4.0,4.0,4.0,S0_baseline
92407.0,0.0,934.4027495,1121.2832994,1495.0443992,0.0,467.20137475,373.7610998,373.7610998,0.0,2.0,3.0,4.0,S0_baseline
92413.0,1993.865781,8972.3960145,14953.9933575,11963.194686,1993.865781,2243.099003625,2136.284765357143,1993.865781,1.0,4.0,7.0,6.0,S0_baseline
92425.0,0.0,1923.91274925,2308.6952991,4232.60804835,0.0,961.956374625,769.5650996999999,846.52160967,0.0,2.0,3.0,5.0,S0_baseline
92434.0,0.0,321.11371747,366.98710568,275.24032926,0.0,107.03790582333332,91.74677642,91.74677642,0.0,3.0,4.0,3.0,S0_baseline
92436.0,0.0,73.96382427,147.92764854,116.22886671,0.0,24.65460809,24.65460809,23.245773342,0.0,3.0,6.0,5.0,S0_baseline
92439.0,0.0,338.85607325,406.62728790000006,881.02579045,0.0,169.428036625,135.5424293,146.83763174166668,0.0,2.0,3.0,6.0,S0_baseline
92442.0,0.0,157.660291625,189.19234995,315.32058325,0.0,78.8301458125,63.06411665,63.06411665,0.0,2.0,3.0,5.0,S0_baseline
92454.0,1976.430952,8893.939284,11858.585712,11858.585712,1976.430952,2223.484821,1976.430952,1976.430952,1.0,4.0,6.0,6.0,S0_baseline
92467.0,24.217703745,56.507975405,121.088518725,161.4513583,24.217703745,18.83599180166667,17.298359817857143,20.1814197875,1.0,3.0,7.0,8.0,S0_baseline
92477.0,642.6961763,1606.7404407500003,2570.7847052,2570.7847052,642.6961763,803.3702203750001,642.6961763,642.6961763,1.0,2.0,4.0,4.0,S0_baseline
92481.0,10.84881746,43.39526984,70.51731348999999,81.36613095,10.84881746,14.465089946666666,11.752885581666666,11.623732992857144,1.0,3.0,6.0,7.0,S0_baseline
92488.0,10.33176529,51.65882645,67.156474385,77.488239675,10.33176529,12.9147066125,11.192745730833332,11.069748525,1.0,4.0,6.0,7.0,S0_baseline
92525.0,101.8915339,305.6746017,713.2407373,611.3492034,101.8915339,101.8915339,101.8915339,101.8915339,1.0,3.0,7.0,6.0,S0_baseline
92587.0,329.8201312,989.4603936,1484.1905904,2638.5610496,164.9100656,164.9100656,247.3650984,188.4686464,2.0,6.0,6.0,14.0,S0_baseline
92595.0,110.6036033,663.6216198,995.4324297,1548.4504462,110.6036033,110.6036033,165.90540495000002,119.1115727846154,1.0,6.0,6.0,13.0,S0_baseline
92609.0,151.2146484,907.2878904,1512.146484,1814.5757808,151.2146484,151.2146484,216.02092628571427,164.9614346181818,1.0,6.0,7.0,11.0,S0_baseline
92626.0,444.6430458,2667.8582748,2667.8582748,5335.7165496,444.6430458,444.6430458,444.6430458,485.0651408727272,1.0,6.0,6.0,11.0,S0_baseline
92661.0,1620.6157284,3241.2314568,4861.847185199999,7562.8733992,540.2052428,540.2052428,810.3078641999999,630.2394499333333,3.0,6.0,6.0,12.0,S0_baseline
92700.0,1024.5622324,2561.405581,4610.5300458,6659.6545106,512.2811162,512.2811162,768.4216743000001,554.9712092166667,2.0,5.0,6.0,12.0,S0_baseline
92747.0,626.65237,1879.95711,4386.56659,6266.5237,626.65237,626.65237,626.65237,626.65237,1.0,3.0,7.0,10.0,S0_baseline
92776.0,37.88580246,113.65740738,340.97222214,303.08641968,37.88580246,37.88580246,37.88580246,37.88580246,1.0,3.0,9.0,8.0,S0_baseline
92843.0,676.3569036,1014.5353554,1014.5353554,2198.1599367,169.0892259,169.0892259,169.0892259,169.0892259,4.0,6.0,6.0,13.0,S0_baseline
92844.0,1756.6896268,2635.0344402,2635.0344402,5709.2412871,439.1724067,439.1724067,439.1724067,439.1724067,4.0,6.0,6.0,13.0,S0_baseline
92852.0,5416.773852,8125.160778,8125.160778,17604.515019000002,1354.193463,1354.193463,1354.193463,1354.193463,4.0,6.0,6.0,13.0,S0_baseline
92876.0,434.8451424,978.4015704,978.4015704,1739.3805696,108.7112856,122.3001963,163.0669284,124.24146925714284,4.0,8.0,6.0,14.0,S0_baseline
92896.0,511.6928918,1535.0786754,1535.0786754,2558.464459,255.8464459,255.8464459,255.8464459,284.27382877777774,2.0,6.0,6.0,9.0,S0_baseline
93060.0,273.7964844,1095.1859376,1642.7789064,3285.5578128,273.7964844,273.7964844,273.7964844,273.7964844,1.0,4.0,6.0,12.0,S0_baseline
93109.0,1867.9829404,3268.9701457,3735.9658808,5603.9488212,466.9957351,466.9957351,533.7094115428571,466.9957351,4.0,7.0,7.0,12.0,S0_baseline
93117.0,975.9636452,1219.9545565,1951.9272904,2439.909113,243.9909113,243.9909113,278.84675577142855,243.9909113,4.0,5.0,7.0,10.0,S0_baseline
93123.0,4549.605908,5687.007385000001,9099.211816,11374.014770000002,1137.401477,1137.401477,1299.8874022857144,1137.401477,4.0,5.0,7.0,10.0,S0_baseline
93160.0,272.4653544,817.3960632000001,817.3960632000001,1498.5594492,136.2326772,136.2326772,136.2326772,149.85594492,2.0,6.0,6.0,10.0,S0_baseline
93188.0,2128.040526,4256.081052,3192.060789,8512.162104,532.0101315,532.0101315,532.0101315,608.0115788571429,4.0,8.0,6.0,14.0,S0_baseline
93243.0,1803.2851272,2028.6957681,2028.6957681,3606.5702544,257.61216102857145,253.5869710125,338.11596135,277.42848110769233,7.0,8.0,6.0,13.0,S0_baseline
93313.0,1088.414501,5442.072505,8707.316008,13060.974012,1088.414501,1360.51812625,1741.4632016,1451.2193346666666,1.0,4.0,5.0,9.0,S0_baseline
93323.0,596.7572384,1193.5144768,2983.786192,3282.1648112000003,298.3786192,397.8381589333333,426.2551702857143,410.2706014,2.0,3.0,7.0,8.0,S0_baseline
93339.0,1581.2179650000005,2108.29062,4743.653895,5797.799205,527.072655,702.76354,790.6089825,579.7799205,3.0,3.0,6.0,10.0,S0_baseline
93346.0,231.5081958,231.5081958,694.5245874,1157.540979,115.7540979,115.7540979,115.7540979,115.7540979,2.0,2.0,6.0,10.0,S0_baseline
93348.0,1067.1529344,1067.1529344,2401.0941024000003,2934.6705696,266.7882336,355.7176448,400.1823504000001,293.46705696,4.0,3.0,6.0,10.0,S0_baseline
93404.0,873.0842448000001,1164.1123264,2328.2246528,3201.3088976,291.0280816,291.0280816,291.0280816,291.0280816,3.0,4.0,8.0,11.0,S0_baseline
93415.0,441.9938613,441.9938613,1031.3190097,1620.6441581,147.3312871,147.3312871,147.3312871,147.3312871,3.0,3.0,7.0,11.0,S0_baseline
93441.0,340.0701666,680.1403332,1530.3157497,1870.3859163,170.0350833,226.7134444,255.05262495,187.03859163,2.0,3.0,6.0,10.0,S0_baseline
93443.0,1541.3176082,1541.3176082,4623.9528246,7706.588041,770.6588041,770.6588041,770.6588041,770.6588041,2.0,2.0,6.0,10.0,S0_baseline
93445.0,135.61130886,135.61130886,406.83392658,542.44523544,67.80565443,67.80565443,67.80565443,67.80565443,2.0,2.0,6.0,8.0,S0_baseline
93458.0,141.36436017,141.36436017,424.09308051,518.33598729,47.12145339,70.682180085,70.682180085,51.833598729,3.0,2.0,6.0,10.0,S0_baseline
93460.0,107.43702663,71.62468442,214.87405326,358.1234221,35.81234221,35.81234221,35.81234221,35.81234221,3.0,2.0,6.0,10.0,S0_baseline
93470.0,429.2248146,286.1498764,858.4496291999999,1144.5995056,143.0749382,143.0749382,143.0749382,143.0749382,3.0,2.0,6.0,8.0,S0_baseline
93478.0,1410.2443924,1410.2443924,4230.7331772,5640.9775696,705.1221962,705.1221962,705.1221962,705.1221962,2.0,2.0,6.0,8.0,S0_baseline
93487.0,408.3020814,272.2013876,816.6041627999999,1361.006938,204.1510407,136.1006938,136.1006938,136.1006938,2.0,2.0,6.0,10.0,S0_baseline
93496.0,318.3377505,212.225167,636.6755009999999,955.0132515,106.1125835,106.1125835,106.1125835,106.1125835,3.0,2.0,6.0,9.0,S0_baseline
93497.0,403.3241826,268.8827884,806.6483652,1075.5311536,134.4413942,134.4413942,134.4413942,134.4413942,3.0,2.0,6.0,8.0,S0_baseline
93516.0,236.0101106,472.0202212,944.0404424,826.0353871,118.0050553,157.34007373333333,188.80808848,137.67256451666665,2.0,3.0,5.0,6.0,S0_baseline
93539.0,0.0,343.9344837,458.5793116,802.5137953,0.0,114.6448279,114.6448279,114.6448279,0.0,3.0,4.0,7.0,S0_baseline
93577.0,105.1818799,420.7275196,631.0912794,841.4550392,105.1818799,140.24250653333334,210.3637598,120.20786274285716,1.0,3.0,3.0,7.0,S0_baseline
93603.0,0.0,299.0071448,448.5107172,747.5178619999999,0.0,149.5035724,149.5035724,149.5035724,0.0,2.0,3.0,5.0,S0_baseline
93662.0,633.7710606,1056.285101,1267.5421212,2112.570202,211.25702020000003,211.2570202,211.25702020000003,211.2570202,3.0,5.0,6.0,10.0,S0_baseline
93687.0,724.6085538,1449.2171076,1449.2171076,2898.4342152,241.5361846,241.5361846,241.5361846,263.4940195636364,3.0,6.0,6.0,11.0,S0_baseline
93696.0,1643.1262977,3286.2525954,3286.2525954,4381.6701272,547.7087659,547.7087659,547.7087659,547.7087659,3.0,6.0,6.0,8.0,S0_baseline
93824.0,1266.1551411,2954.3619959,2110.2585685,4642.5688507,422.0517137,422.0517137,422.0517137,422.0517137,3.0,7.0,5.0,11.0,S0_baseline
93825.0,1507.595031,3015.190062,2512.658385,5527.848447,502.531677,502.531677,502.53167700000006,502.531677,3.0,6.0,5.0,11.0,S0_baseline
93861.0,5108.519997,8514.199995,8514.199995,18731.239989,1702.839999,1702.8399990000005,1702.8399990000005,1702.839999,3.0,5.0,5.0,11.0,S0_baseline
93881.0,2764.5911673,5529.1823346,4607.6519455,10136.8342801,921.5303891,921.5303891,921.5303891,921.5303891,3.0,6.0,5.0,11.0,S0_baseline
93997.0,2198.8418286,5130.6309334,4397.6836572,6596.525485800001,732.9472762,732.9472761999999,732.9472762,732.9472762,3.0,7.0,6.0,9.0,S0_baseline
94012.0,829.8473992,1452.2329486,1452.2329486,2697.0040474,207.4618498,207.4618498,207.4618498,207.4618498,4.0,7.0,7.0,13.0,S0_baseline
94015.0,409.7774772,717.1105851,717.1105851,1331.7768009,102.4443693,102.4443693,102.4443693,102.4443693,4.0,7.0,7.0,13.0,S0_baseline
94018.0,468.0466868,819.0817019,936.0933736,1287.1283887,117.0116717,117.0116717,133.7276248,128.71283886999998,4.0,7.0,7.0,10.0,S0_baseline
94024.0,1636.8935424,2864.5636992,2455.3403136,4092.233856,409.2233856,409.2233856,409.2233856,409.2233856,4.0,7.0,6.0,10.0,S0_baseline
94032.0,932.9647032,1865.9294064,1399.4470548,2565.6529338,233.2411758,233.2411758,233.2411758,233.2411758,4.0,8.0,6.0,11.0,S0_baseline
94034.0,829.7028984,1451.9800722,1244.5543476,2074.257246,207.4257246,207.4257246,207.4257246,207.4257246,4.0,7.0,6.0,10.0,S0_baseline
94041.0,859.8830908,1719.7661816,1289.8246362,1719.7661816,214.9707727,214.9707727,214.9707727,214.9707727,4.0,8.0,6.0,8.0,S0_baseline
94045.0,1473.980852,2947.961704,2210.971278,3316.456917,368.495213,368.495213,368.495213,368.495213,4.0,8.0,6.0,9.0,S0_baseline
94051.0,460.0732348,920.1464696,575.0915435000001,805.1281609,115.0183087,115.0183087,115.0183087,115.0183087,4.0,8.0,5.0,7.0,S0_baseline
94058.0,937.0345424,1874.0690848,1405.5518136,1874.0690848,234.2586356,234.2586356,234.2586356,234.2586356,4.0,8.0,6.0,8.0,S0_baseline
94292.0,188.67459624,566.02378872,471.6864906,754.69838496,94.33729812,94.33729812,94.33729812,94.33729812,2.0,6.0,5.0,8.0,S0_baseline
94332.0,232.150758,1044.678411,1044.678411,1276.829169,116.075379,130.58480137499998,174.11306849999997,141.86990766666668,2.0,8.0,6.0,9.0,S0_baseline
94333.0,791.106204,1423.9911672,1423.9911672,1582.212408,197.776551,177.9988959,237.3318612,197.776551,4.0,8.0,6.0,8.0,S0_baseline
94400.0,105.0640851,315.1922553,630.3845106,630.3845106,105.0640851,105.0640851,105.0640851,105.0640851,1.0,3.0,6.0,6.0,S0_baseline
94477.0,566.133441,1981.4670435,2547.6004845,3113.7339255,283.0667205,330.24450725,424.60008075,345.9704361666666,2.0,6.0,6.0,9.0,S0_baseline
94670.0,2808.2799225,6552.6531525,9360.933075,11233.11969,936.0933075,1092.10885875,1337.2761535714287,1021.1926990909092,3.0,6.0,7.0,11.0,S0_baseline
94695.0,2083.9176008,3125.8764012,4688.8146018,5730.7734022,520.9794002,520.9794002,520.9794002,520.9794002,4.0,6.0,9.0,11.0,S0_baseline
94696.0,1140.6430088,1425.803761,2281.2860176,3421.9290264,285.1607522,285.1607522,285.1607522,285.1607522,4.0,5.0,8.0,12.0,S0_baseline
94721.0,583.866882,1167.733764,1167.733764,1556.978352,194.622294,194.622294,194.622294,194.622294,3.0,6.0,6.0,8.0,S0_baseline
94781.0,4438.161417,6213.4259838,7988.6905506,11539.2196842,887.6322834,1035.5709973,1331.4484251,961.60164035,5.0,6.0,6.0,12.0,S0_baseline
94891.0,118.7318191,356.1954573,474.9272764,949.8545528,118.7318191,118.7318191,118.7318191,118.7318191,1.0,3.0,4.0,8.0,S0_baseline
94892.0,191.60382732,383.20765464,670.61339562,1245.42487758,95.80191366,127.73588488,167.653348905,113.22044341636364,2.0,3.0,4.0,11.0,S0_baseline
94893.0,225.00494643,300.00659524,525.01154167,975.02143453,75.00164881,100.00219841333336,131.2528854175,88.63831223000001,3.0,3.0,4.0,11.0,S0_baseline
94897.0,206.4284418,412.8568836,722.4995463,1341.7848717,103.2142209,137.6189612,180.624886575,121.98044288181818,2.0,3.0,4.0,11.0,S0_baseline
94898.0,227.31396192,303.08528256,530.39924448,833.48452704,75.77132064,101.02842752,132.59981112,92.60939189333334,3.0,3.0,4.0,9.0,S0_baseline
94902.0,1202.001346,1202.001346,1682.8018844,2644.4029612,240.4002692,300.5003365,420.7004711,293.8225512444444,5.0,4.0,4.0,9.0,S0_baseline
94903.0,249.13207645,149.47924587,199.30566116,448.43773761,49.82641529,49.82641529,49.82641529,49.82641529,5.0,3.0,4.0,9.0,S0_baseline
94915.0,254.4994158,254.4994158,636.2485395,1399.7467869,127.2497079,127.2497079,127.2497079,127.2497079,2.0,2.0,5.0,11.0,S0_baseline
94956.0,256.4037346,512.8074692,1025.6149384,1410.2205403,128.2018673,170.93582306666667,205.12298768,156.69117114444444,2.0,3.0,5.0,9.0,S0_baseline
94962.0,1495.6146034,3739.0365085,5982.4584136,8973.6876204,747.8073017,934.759127125,1196.49168272,897.36876204,2.0,4.0,5.0,10.0,S0_baseline
94963.0,1487.5941476,3718.985369,5950.3765904,8925.5648856,743.7970738,929.74634225,1190.07531808,892.55648856,2.0,4.0,5.0,10.0,S0_baseline
94989.0,267.0503596,267.0503596,667.6258989999999,1201.7266181999998,133.5251798,133.5251798,133.5251798,133.5251798,2.0,2.0,5.0,9.0,S0_baseline
94999.0,210.84505545,140.5633703,351.40842575,632.53516635,105.422527725,70.28168515,70.28168515,70.28168515,2.0,2.0,5.0,9.0,S0_baseline
95007.0,420.418806,280.279204,700.69801,1261.256418,210.209403,140.139602,140.139602,140.139602,2.0,2.0,5.0,9.0,S0_baseline
95013.0,121.5963891,243.1927782,607.9819454999999,1215.963891,121.5963891,121.5963891,121.59638909999998,121.59638909999998,1.0,2.0,5.0,10.0,S0_baseline
95017.0,115.3114439,230.6228878,576.5572195,1037.8029951,115.3114439,115.3114439,115.3114439,115.3114439,1.0,2.0,5.0,9.0,S0_baseline
95027.0,247.2885324,618.221331,865.5098634000001,1360.0869282,123.6442662,154.55533275,216.37746585,151.1207698,2.0,4.0,4.0,9.0,S0_baseline
95040.0,152.8362928,611.3451712,1069.8540496,1375.5266352,152.8362928,203.7817237333333,267.4635124,196.5038050285714,1.0,3.0,4.0,7.0,S0_baseline
95043.0,67.2638838,201.7916514,201.7916514,336.31941900000004,67.2638838,67.2638838,67.2638838,67.2638838,1.0,3.0,3.0,5.0,S0_baseline
95050.0,363.348742,726.697484,1271.720597,1816.74371,181.674371,242.23249466666667,317.93014925,227.09296375,2.0,3.0,4.0,8.0,S0_baseline
95060.0,111.5197642,446.0790568,780.6383493999999,1003.6778778,111.5197642,148.69301893333332,195.15958735,143.38255397142856,1.0,3.0,4.0,7.0,S0_baseline
95087.0,280.5752804,561.1505608,982.0134814,1402.876402,140.2876402,187.0501869333333,245.50337035,175.35955024999998,2.0,3.0,4.0,8.0,S0_baseline
95114.0,110.8506309,443.4025236,775.9544163,997.6556781,110.8506309,147.8008412,193.988604075,142.5222397285714,1.0,3.0,4.0,7.0,S0_baseline
95147.0,322.470057,322.470057,644.940114,1182.390209,107.490019,107.490019,107.490019,107.49001900000002,3.0,3.0,6.0,11.0,S0_baseline
95152.0,401.14422389999993,401.14422389999993,802.2884477999999,1470.8621543,133.7147413,133.7147413,133.7147413,133.7147413,3.0,3.0,6.0,11.0,S0_baseline
95165.0,133.7749062,802.6494372,1337.749062,1739.0737806,133.7749062,160.52988743999998,191.1070088571429,158.0976164181818,1.0,5.0,7.0,11.0,S0_baseline
95194.0,120.9259036,241.8518072,725.5554216,1451.1108432,120.9259036,120.9259036,120.9259036,120.9259036,1.0,2.0,6.0,12.0,S0_baseline
95256.0,124.18816284,124.18816284,372.56448852,683.03489562,62.09408142,62.09408142,62.09408142,62.09408142,2.0,2.0,6.0,11.0,S0_baseline
95317.0,0.0,173.73815446,781.82169507,955.55984953,0.0,86.86907723,97.72771188375,86.86907723,0.0,2.0,8.0,11.0,S0_baseline
95339.0,0.0,288.119836,864.359508,1152.479344,0.0,144.059918,144.059918,144.059918,0.0,2.0,6.0,8.0,S0_baseline
95357.0,584.3428184,1168.6856368,2629.5426828000004,2629.5426828000004,292.1714092,389.5618789333334,438.25711380000007,328.69283535000005,2.0,3.0,6.0,8.0,S0_baseline
95364.0,211.0749062,422.1498124,844.2996248,949.8370779,105.5374531,140.71660413333333,168.85992496,118.7296347375,2.0,3.0,5.0,8.0,S0_baseline
95377.0,515.1567794,1030.3135588,2318.2055073,2318.2055073,257.5783897,343.4378529333333,386.36758455,289.7756884125,2.0,3.0,6.0,8.0,S0_baseline
95390.0,2035.626462,2714.168616,6106.879386,6106.879386,678.542154,904.722872,1017.813231,763.35992325,3.0,3.0,6.0,8.0,S0_baseline
95405.0,0.0,119.5058374,298.7645935,478.0233496,0.0,59.7529187,59.7529187,59.7529187,0.0,2.0,5.0,8.0,S0_baseline
95433.0,3358.881351,5598.135585,10076.644053,10076.644053,1119.627117,1399.53389625,1679.4406755,1259.580506625,3.0,4.0,6.0,8.0,S0_baseline
95491.0,1103.46830565,1397.72652049,514.95187597,1618.42018162,78.81916468928571,82.21920708764706,73.56455371,77.06762769619047,14.0,17.0,7.0,21.0,S0_baseline
95521.0,458.3066823,611.0755764,1527.688941,1374.9200469000002,152.7688941,203.6918588,218.2412772857143,171.86500586250003,3.0,3.0,7.0,8.0,S0_baseline
95530.0,0.0,439.959819,1319.879457,1759.839276,0.0,219.9799095,219.9799095,219.9799095,0.0,2.0,6.0,8.0,S0_baseline
95589.0,95.94067059,383.76268236,575.64402354,575.64402354,95.94067059,127.92089412,143.911005885,115.128804708,1.0,3.0,4.0,5.0,S0_baseline
95691.0,0.0,103.3738446,723.6169122,516.869223,0.0,103.3738446,103.3738446,103.3738446,0.0,1.0,7.0,5.0,S0_baseline
95747.0,0.0,76.04825368,190.1206342,152.09650736,0.0,38.02412684,38.02412684,38.02412684,0.0,2.0,5.0,4.0,S0_baseline
95786.0,0.0,86.77085033,347.08340132,260.31255099,0.0,86.77085033,86.77085033,86.77085032999999,0.0,1.0,4.0,3.0,S0_baseline
95819.0,606.98932238,433.5638017,346.85104136,346.85104136,86.71276034,86.71276034,86.71276034,86.71276034,7.0,5.0,4.0,4.0,S0_baseline
95891.0,0.0,158.8208458,635.2833832,1111.7459206,0.0,158.8208458,158.8208458,158.8208458,0.0,1.0,4.0,7.0,S0_baseline
95892.0,0.0,238.2327565,952.931026,1667.6292955,0.0,238.2327565,238.2327565,238.2327565,0.0,1.0,4.0,7.0,S0_baseline
95894.0,0.0,192.7196317,770.8785268,1349.0374219,0.0,192.7196317,192.7196317,192.7196317,0.0,1.0,4.0,7.0,S0_baseline
95898.0,0.0,184.7285466,738.9141864,1293.0998261999998,0.0,184.7285466,184.7285466,184.7285466,0.0,1.0,4.0,7.0,S0_baseline
95901.0,0.0,181.1260278,724.5041112,1267.8821946,0.0,181.1260278,181.1260278,181.1260278,0.0,1.0,4.0,7.0,S0_baseline
95903.0,0.0,112.7796782,451.1187128,789.4577474,0.0,112.7796782,112.7796782,112.7796782,0.0,1.0,4.0,7.0,S0_baseline
95923.0,0.0,40.01149588,200.0574794,320.09196704,0.0,40.01149588,40.01149588,40.01149588,0.0,1.0,5.0,8.0,S0_baseline
95925.0,0.0,29.19300659,145.96503295,204.35104613,0.0,29.19300659,29.19300659,29.19300659,0.0,1.0,5.0,7.0,S0_baseline
95933.0,0.0,193.3171961,966.5859805,1159.9031765999998,0.0,193.3171961,193.3171961,193.3171961,0.0,1.0,5.0,6.0,S0_baseline
95943.0,0.0,183.3399267,916.6996335,916.6996335,0.0,183.3399267,183.3399267,183.3399267,0.0,1.0,5.0,5.0,S0_baseline
95964.0,0.0,206.0813574,824.3254296,1030.406787,0.0,206.0813574,206.0813574,206.0813574,0.0,1.0,4.0,5.0,S0_baseline
95981.0,0.0,408.864342,2453.186052,2044.32171,0.0,408.864342,408.864342,408.864342,0.0,1.0,6.0,5.0,S0_baseline
95987.0,0.0,119.2531451,715.5188706,596.2657255,0.0,119.2531451,119.2531451,119.2531451,0.0,1.0,6.0,5.0,S0_baseline
96007.0,0.0,224.9367155,1124.6835775,899.746862,0.0,224.9367155,224.9367155,224.9367155,0.0,1.0,5.0,4.0,S0_baseline
96026.0,39.45509593,78.91019186,157.82038372,197.27547965,39.45509593,39.45509593,39.45509593,39.45509593,1.0,2.0,4.0,5.0,S0_baseline
96044.0,0.0,80.00140353,480.00842118,640.01122824,0.0,80.00140353,80.00140353,80.00140353,0.0,1.0,6.0,8.0,S0_baseline
96058.0,0.0,399.4961224,1597.9844896,2796.4728568,0.0,399.4961224,399.4961224,399.4961224,0.0,1.0,4.0,7.0,S0_baseline
96071.0,0.0,231.0749256,924.2997024,1386.4495536,0.0,231.0749256,231.0749256,231.0749256,0.0,1.0,4.0,6.0,S0_baseline
96085.0,0.0,159.9713433,639.8853732,639.8853732,0.0,159.9713433,159.9713433,159.9713433,0.0,1.0,4.0,4.0,S0_baseline
96111.0,0.0,523.0742013,1046.1484026,1569.2226039,0.0,261.53710065,261.53710065,224.1746577,0.0,2.0,4.0,7.0,S0_baseline
96162.0,436.7582468,1310.2747404,2620.5494808,3930.8242212,436.7582468,655.1373702,655.1373702,561.5463173142857,1.0,2.0,4.0,7.0,S0_baseline
96210.0,0.0,173.1026065,692.410426,692.410426,0.0,173.1026065,173.1026065,173.1026065,0.0,1.0,4.0,4.0,S0_baseline
96230.0,0.0,228.3061403,684.9184209,684.9184209,0.0,228.3061403,228.3061403,228.3061403,0.0,1.0,3.0,3.0,S0_baseline
96268.0,0.0,420.978276,420.978276,420.978276,0.0,140.326092,140.326092,140.326092,0.0,3.0,3.0,3.0,S0_baseline
96272.0,0.0,701.1917394,701.1917394,701.1917394,0.0,233.7305798,233.7305798,233.7305798,0.0,3.0,3.0,3.0,S0_baseline
96276.0,0.0,664.5629709,664.5629709,664.5629709,0.0,221.5209903,221.5209903,221.5209903,0.0,3.0,3.0,3.0,S0_baseline
96287.0,0.0,906.1600575,1208.21341,2416.42682,0.0,453.08002875,402.7378033333334,345.20383142857145,0.0,2.0,3.0,7.0,S0_baseline
96360.0,412.8404088,619.2606132,619.2606132,1444.9414308,412.8404088,206.4202044,206.4202044,206.4202044,1.0,3.0,3.0,7.0,S0_baseline
96385.0,0.0,259.4742363,778.4227088999999,1556.8454177999995,0.0,259.4742363,259.4742363,259.4742363,0.0,1.0,3.0,6.0,S0_baseline
96410.0,0.0,889.4350158,1778.8700316,2371.8267088,0.0,444.7175079,355.77400632,338.83238697142855,0.0,2.0,5.0,7.0,S0_baseline
96434.0,0.0,1889.9010711,3149.8351185,5039.7361896,0.0,944.95053555,787.458779625,719.9623128000001,0.0,2.0,4.0,7.0,S0_baseline
96452.0,0.0,448.0291746,1792.1166984,2240.145873,0.0,448.0291746,448.0291746,448.0291746,0.0,1.0,4.0,5.0,S0_baseline
96456.0,0.0,330.9914244,661.9828488,992.9742732,0.0,165.4957122,165.4957122,165.4957122,0.0,2.0,4.0,6.0,S0_baseline
96457.0,0.0,233.8500085,935.400034,1169.2500425,0.0,233.8500085,233.8500085,233.8500085,0.0,1.0,4.0,5.0,S0_baseline
96458.0,0.0,410.2833851,1641.1335404,2051.4169255,0.0,410.2833851,410.2833851,410.2833850999999,0.0,1.0,4.0,5.0,S0_baseline
96475.0,0.0,246.9799814,987.9199256,987.9199256,0.0,246.9799814,246.9799814,246.9799814,0.0,1.0,4.0,4.0,S0_baseline
96503.0,0.0,100.0594061,400.2376244,400.2376244,0.0,100.0594061,100.0594061,100.0594061,0.0,1.0,4.0,4.0,S0_baseline
96521.0,0.0,171.8888024,687.5552096,515.6664072,0.0,171.8888024,171.8888024,171.8888024,0.0,1.0,4.0,3.0,S0_baseline
96612.0,0.0,619.3439091,825.7918788,1651.5837576,0.0,309.67195455,275.2639596,235.9405368,0.0,2.0,3.0,7.0,S0_baseline
96636.0,0.0,36.72808513,146.91234052,220.36851078,0.0,36.72808513,36.72808513,36.72808513,0.0,1.0,4.0,6.0,S0_baseline
96638.0,0.0,38.2642616,114.7927848,229.5855696,0.0,38.2642616,38.2642616,38.2642616,0.0,1.0,3.0,6.0,S0_baseline
96652.0,0.0,86.96132266,347.84529064,521.7679359599999,0.0,86.96132266,86.96132266,86.96132266,0.0,1.0,4.0,6.0,S0_baseline
96656.0,0.0,131.1500177,524.6000708,786.9001062,0.0,131.1500177,131.1500177,131.1500177,0.0,1.0,4.0,6.0,S0_baseline
96662.0,0.0,297.4627092,1189.8508368,1784.7762552,0.0,297.4627092,297.4627092,297.4627092,0.0,1.0,4.0,6.0,S0_baseline
96685.0,0.0,96.90507956,387.62031824,678.33555692,0.0,96.90507956,96.90507956,96.90507956,0.0,1.0,4.0,7.0,S0_baseline
96703.0,0.0,119.9463439,479.7853756,599.7317195,0.0,119.9463439,119.9463439,119.94634390000002,0.0,1.0,4.0,5.0,S0_baseline
96712.0,0.0,91.41030473,365.64121892,457.05152365,0.0,91.41030473,91.41030473,91.41030473,0.0,1.0,4.0,5.0,S0_baseline
96719.0,0.0,65.72692513,262.90770052,328.63462565,0.0,65.72692513,65.72692513,65.72692513,0.0,1.0,4.0,5.0,S0_baseline
96722.0,0.0,78.51323124,314.05292496,392.5661562,0.0,78.51323124,78.51323124,78.51323124,0.0,1.0,4.0,5.0,S0_baseline
